entity_type,provider_credentials,state,postal_code,deactivation_date,activation_date,gender,name_prefix,is_sole_proprietor,county_id,id,name
1,O.D.,PA,19460,,,M,DR.,Y,42029,42,Pennsylvania
1,D.O,PA,19026,,,F,DR.,Y,42045,42,Pennsylvania
2,,PA,19123,,,,,,42101,42,Pennsylvania
1,OT,PA,18421,,,F,,N,42115,42,Pennsylvania
2,,PA,16441,,,,,,42039,42,Pennsylvania
1,"M.D., M.S.C.R.",PA,15224,,,F,DR.,Y,42003,42,Pennsylvania
1,M.D.,PA,17315,,,M,,N,42133,42,Pennsylvania
1,D.O.,PA,15090,,,F,DR.,N,42003,42,Pennsylvania
2,,PA,17101,,,,,,42043,42,Pennsylvania
1,M.D.,PA,18042,,,M,,N,42017,42,Pennsylvania
1,DPT,PA,17074,,,F,,N,42099,42,Pennsylvania
1,LICENSED CLINICAL SO,PA,18503,,,F,MRS.,N,42069,42,Pennsylvania
1,CRNP,PA,19141,,,F,,N,42101,42,Pennsylvania
1,M.D.,PA,15213,,,M,DR.,N,42003,42,Pennsylvania
1,CRNP,PA,19104,,,F,,N,42101,42,Pennsylvania
1,CRNP,PA,19104,,,F,,N,42101,42,Pennsylvania
1,MD,PA,17402,,,M,,N,42133,42,Pennsylvania
1,PAC,PA,18067,,,F,MS.,N,42095,42,Pennsylvania
1,PA-C,PA,15001,,,F,,N,42007,42,Pennsylvania
1,CRNP,PA,15237,,,F,,N,42003,42,Pennsylvania
1,ATC,PA,15003,,,F,,N,42003,42,Pennsylvania
1,CRNA,PA,15224,,,F,,N,42003,42,Pennsylvania
1,M.D.,PA,17112,,,M,,Y,42043,42,Pennsylvania
1,LICSW,PA,19050,,,F,,Y,42045,42,Pennsylvania
2,,PA,15825,,,,,,42065,42,Pennsylvania
2,,PA,15626,,,,,,42129,42,Pennsylvania
1,M.D.,PA,19104,,,M,,N,42101,42,Pennsylvania
2,,PA,17350,,,,,,42001,42,Pennsylvania
1,RN,PA,15642,,,F,MRS.,N,42003,42,Pennsylvania
1,MD,PA,16101,,,M,DR.,Y,42073,42,Pennsylvania
2,,PA,16201,,,,,,42005,42,Pennsylvania
1,M.S. CCC-SLP,PA,17702,,,F,,N,County not found.,42,Pennsylvania
1,MD,PA,19140,,,F,DR.,N,42101,42,Pennsylvania
2,,PA,17901,,,,,,42107,42,Pennsylvania
1,CRNP,PA,15009,,,M,,Y,42007,42,Pennsylvania
2,,PA,19144,,,,,,42101,42,Pennsylvania
1,MD,PA,15009,,,F,DR.,N,42007,42,Pennsylvania
2,,PA,15236,,,,,,42003,42,Pennsylvania
1,DMD,PA,15215,,,M,DR.,N,42003,42,Pennsylvania
1,PTA,PA,19106,,,F,,N,42101,42,Pennsylvania
1,D.C.,PA,19103,,,M,DR.,Y,42101,42,Pennsylvania
2,,PA,18704,,,,,,42079,42,Pennsylvania
1,DPT,PA,19428,,,F,,N,42091,42,Pennsylvania
1,PH.D.,PA,18103,,,M,DR.,N,42077,42,Pennsylvania
1,MD,PA,15213,,,F,,N,42003,42,Pennsylvania
1,DC,PA,17013,,,F,,X,42041,42,Pennsylvania
2,,PA,15229,,,,,,42003,42,Pennsylvania
1,,PA,15221,,,M,MR.,Y,42003,42,Pennsylvania
1,M.A.,PA,18960,,,M,,N,42017,42,Pennsylvania
1,D.M.D.,PA,15901,,,M,DR.,N,42021,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,PT,PA,16063,,,F,,N,42019,42,Pennsylvania
1,,PA,19102,,,M,,N,42101,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,M.D.,PA,17822,,,M,DR.,N,42093,42,Pennsylvania
1,DO,PA,15132,,,M,,X,42003,42,Pennsylvania
1,PT,PA,15931,,,M,,Y,42021,42,Pennsylvania
2,,PA,19446,,,,,,42091,42,Pennsylvania
1,D.C.,PA,18931,,,M,,Y,42017,42,Pennsylvania
1,D.M.D.,PA,19530,,,M,DR.,X,42011,42,Pennsylvania
2,,PA,15904,,,,,,42111,42,Pennsylvania
1,CRNP,PA,16509,,,F,,N,42049,42,Pennsylvania
1,M.D,PA,19104,,,F,MISS,N,42101,42,Pennsylvania
1,M.D.,PA,19104,,,M,,N,42101,42,Pennsylvania
2,,PA,17801,,,,,,42097,42,Pennsylvania
2,,PA,19004,,,,,,42091,42,Pennsylvania
1,,PA,18510,,,F,,Y,42069,42,Pennsylvania
1,M.D.,PA,16507,,,M,,N,42049,42,Pennsylvania
2,,PA,17602,,,,,,42017,42,Pennsylvania
1,M.D.,PA,17822,,,M,DR.,Y,42093,42,Pennsylvania
1,PSY.D.,PA,19010,,,F,DR.,Y,42045,42,Pennsylvania
1,MD,PA,19104,,,F,,N,42101,42,Pennsylvania
2,,PA,19428,,,,,,42091,42,Pennsylvania
1,PHARM.D,PA,16504,,,M,,Y,42049,42,Pennsylvania
1,M.D.,PA,17822,,,M,DR.,N,42093,42,Pennsylvania
1,RPH,PA,15213,,,F,,Y,42003,42,Pennsylvania
1,ATC,PA,17557,,,F,MS.,Y,42071,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
2,,PA,16947,,,,,,42117,42,Pennsylvania
1,MA,PA,18102,,,M,,N,42077,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,M.D.,PA,17403,,,M,,N,42133,42,Pennsylvania
1,DPM,PA,19095,,,M,DR.,Y,42091,42,Pennsylvania
1,"M.A., B.S.",PA,19053,,,M,MR.,Y,42017,42,Pennsylvania
1,MD,PA,15701,,,M,,N,42063,42,Pennsylvania
1,MA,PA,19090,,,M,MR.,Y,42091,42,Pennsylvania
1,M.D.,PA,17033,,,M,,N,42043,42,Pennsylvania
1,,PA,15235,,,F,,Y,42003,42,Pennsylvania
1,O.D.,PA,19034,,,F,DR.,N,42091,42,Pennsylvania
2,,PA,18045,,,,,,County not found.,42,Pennsylvania
1,,PA,15210,,,F,DR.,Y,42003,42,Pennsylvania
1,MD,PA,15212,,,F,,N,42003,42,Pennsylvania
1,CRNP,PA,15213,,,F,MRS.,N,42003,42,Pennsylvania
1,,PA,19104,,,F,,N,42101,42,Pennsylvania
1,M.D,PA,19109,,,M,DR.,Y,42101,42,Pennsylvania
1,M.D.,PA,17601,,,M,DR.,N,42071,42,Pennsylvania
1,CRNP,PA,19111,,,F,MS.,N,42101,42,Pennsylvania
1,"D.C., P.C.",PA,19335,,,M,DR.,Y,42029,42,Pennsylvania
1,MD,PA,15021,,,M,DR.,Y,42125,42,Pennsylvania
1,PA-C,PA,16601,,,F,,N,42013,42,Pennsylvania
1,P.A.,PA,15401,,,F,,N,42051,42,Pennsylvania
1,O.D.,PA,19135,,,M,,Y,42101,42,Pennsylvania
1,PTA,PA,15825,,,F,,N,42065,42,Pennsylvania
2,,PA,15143,,,,,,42003,42,Pennsylvania
1,DMD,PA,18642,,,M,DR.,Y,42079,42,Pennsylvania
1,,PA,18640,,,F,,N,42079,42,Pennsylvania
1,OD,PA,16001,,,M,,Y,42019,42,Pennsylvania
1,M.D.,PA,15143,,,M,DR.,Y,42003,42,Pennsylvania
1,RPH,PA,18510,,,F,,N,42069,42,Pennsylvania
1,M.D.,PA,19013,,,F,,N,42045,42,Pennsylvania
2,,PA,17315,,,,,,42133,42,Pennsylvania
1,CRNP,PA,19104,,,F,,N,42101,42,Pennsylvania
2,,PA,19050,,,,,,42045,42,Pennsylvania
2,,PA,15227,,,,,,42003,42,Pennsylvania
1,BSN RN CRRN,PA,19014,,,F,MRS.,N,42045,42,Pennsylvania
1,PHARMACIST,PA,18055,,,M,MR.,N,42017,42,Pennsylvania
1,MD,PA,18104,,,F,DR.,N,42077,42,Pennsylvania
1,M.D.,PA,15232,,,M,,Y,42003,42,Pennsylvania
1,"MA, MT-BC, LPC",PA,15235,,,F,MRS.,Y,42003,42,Pennsylvania
1,PT,PA,17901,,,M,,N,42107,42,Pennsylvania
1,PH.D.,PA,16801,,,M,DR.,Y,42027,42,Pennsylvania
2,,PA,17011,,,,,,42133,42,Pennsylvania
1,"MS,CCC,SLP",PA,17110,,,F,MRS.,N,42043,42,Pennsylvania
1,MD,PA,18510,,,M,DR.,N,42069,42,Pennsylvania
2,,PA,17857,,,,,,42097,42,Pennsylvania
2,,PA,19446,,,,,,42091,42,Pennsylvania
1,"D.M.D., P.C.",PA,19073,,,M,DR.,Y,42045,42,Pennsylvania
1,OTR,PA,15206,,,F,,X,42003,42,Pennsylvania
1,DPT,PA,17111,,,M,,N,42043,42,Pennsylvania
2,,PA,19342,,,,,,42029,42,Pennsylvania
2,,PA,15090,,,,,,42003,42,Pennsylvania
2,,PA,15012,,,,,,42051,42,Pennsylvania
2,,PA,15554,,,,,,42009,42,Pennsylvania
1,P.T.,PA,16148,,,F,MS.,N,42085,42,Pennsylvania
1,D.O.,PA,18103,,,F,DR.,Y,42077,42,Pennsylvania
2,,PA,15010,,,,,,42003,42,Pennsylvania
1,M.D.,PA,19141,,,M,,X,42101,42,Pennsylvania
2,,PA,19086,,,,,,42045,42,Pennsylvania
1,PH.D.,PA,19034,,,F,DR.,Y,42091,42,Pennsylvania
1,M.A,PA,15275,,,F,,Y,42003,42,Pennsylvania
1,,PA,15213,,,M,,N,42003,42,Pennsylvania
1,LSW,PA,19023,,,F,MS.,Y,42045,42,Pennsylvania
2,,PA,16142,,,,,,42073,42,Pennsylvania
1,M.S. ED.,PA,15601,,,F,,Y,42129,42,Pennsylvania
2,,PA,18704,,,,,,42079,42,Pennsylvania
1,LMFT,PA,17701,,,M,,N,42113,42,Pennsylvania
1,"LAT, ATC",PA,18020,,,M,MR.,N,County not found.,42,Pennsylvania
2,,PA,15332,,,,,,42003,42,Pennsylvania
1,RPH,PA,19403,,,M,,Y,42091,42,Pennsylvania
1,,PA,19462,,,F,,Y,42091,42,Pennsylvania
1,M.D.,PA,19104,,,M,DR.,N,42101,42,Pennsylvania
1,MD,PA,19104,,,F,,N,42101,42,Pennsylvania
1,,PA,19104,,,F,,N,42101,42,Pennsylvania
1,,PA,15367,,,F,,N,42125,42,Pennsylvania
1,MD,PA,18091,,,M,,N,42095,42,Pennsylvania
1,DO,PA,19144,,,F,DR.,Y,42101,42,Pennsylvania
1,M.D.,PA,19141,,,M,,N,42101,42,Pennsylvania
1,CST,PA,18104,,,M,MR.,N,42077,42,Pennsylvania
2,,PA,19320,,,,,,42029,42,Pennsylvania
1,MD,PA,18052,,,F,,N,42077,42,Pennsylvania
2,,PA,18938,,,,,,42017,42,Pennsylvania
2,,PA,17745,,,,,,42035,42,Pennsylvania
2,,PA,19107,,,,,,42101,42,Pennsylvania
2,,PA,17814,,,,,,42037,42,Pennsylvania
1,CHIROPRACTOR,PA,18914,,,M,DR.,Y,42017,42,Pennsylvania
1,D.O.,PA,18510,,,M,DR.,Y,42069,42,Pennsylvania
2,,PA,19053,,,,,,42017,42,Pennsylvania
1,DO,PA,19141,,,F,,N,42101,42,Pennsylvania
1,"PHARMD, MBA, RPH",PA,18976,,,M,DR.,N,42017,42,Pennsylvania
2,,PA,18976,,,,,,42017,42,Pennsylvania
2,,PA,15090,,,,,,42003,42,Pennsylvania
1,,PA,19130,,,F,,N,42101,42,Pennsylvania
1,DPT,PA,19106,,,F,,N,42101,42,Pennsylvania
1,PT,PA,15238,,,F,,X,42003,42,Pennsylvania
1,,PA,17202,,,F,,N,County not found.,42,Pennsylvania
1,,PA,19020,,,F,,N,42017,42,Pennsylvania
1,PTA,PA,15236,,,F,MRS.,N,42003,42,Pennsylvania
2,,PA,18707,,,,,,42079,42,Pennsylvania
2,,PA,16201,,,,,,42005,42,Pennsylvania
1,PTA,PA,16417,,,F,,Y,42049,42,Pennsylvania
1,M.D.,PA,19067,,,F,DR.,N,42017,42,Pennsylvania
1,PH.D.,PA,19118,,,F,DR.,Y,42101,42,Pennsylvania
1,D.C.,PA,19609,,,M,DR.,N,42011,42,Pennsylvania
1,MD,PA,17112,,,F,DR.,Y,42043,42,Pennsylvania
1,MD,PA,15219,,,M,DR.,Y,42003,42,Pennsylvania
1,MD,PA,19602,,,F,DR.,N,42011,42,Pennsylvania
1,CRNP,PA,18940,,,F,,N,42017,42,Pennsylvania
1,,PA,16602,,,F,,N,42013,42,Pennsylvania
2,,PA,17403,,,,,,42133,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,"OTR/L, MOT",PA,19320,,,F,,Y,42029,42,Pennsylvania
1,PH.D.,PA,15214,,,M,,Y,42003,42,Pennsylvania
1,GNA,PA,19462,,,F,,Y,42091,42,Pennsylvania
1,MD,PA,19104,,,F,,N,42101,42,Pennsylvania
1,CRNP,PA,18901,,,F,,N,42017,42,Pennsylvania
1,M.D.,PA,17325,,,M,DR.,N,42001,42,Pennsylvania
2,,PA,19082,,,,,,42045,42,Pennsylvania
1,PTA,PA,15478,,,F,MRS.,N,42051,42,Pennsylvania
1,M.D.,PA,15106,,,M,,N,42003,42,Pennsylvania
1,M.D.,PA,17033,,,M,DR.,N,42043,42,Pennsylvania
2,,PA,19102,,,,,,42101,42,Pennsylvania
1,PHARM.D.,PA,17022,,,F,MRS.,N,42043,42,Pennsylvania
2,,PA,16933,,,,,,42117,42,Pennsylvania
1,PHARM.D.,PA,15143,,,F,MS.,Y,42003,42,Pennsylvania
1,"MS, CCC-SLP",PA,19382,,,F,MRS.,Y,42029,42,Pennsylvania
1,M.D.,PA,18015,,,F,DR.,N,42077,42,Pennsylvania
1,M.D.,PA,15301,,,F,DR.,N,42125,42,Pennsylvania
1,PHD,PA,19102,,,M,,N,42101,42,Pennsylvania
1,"MSW,LSW",PA,15222,,,F,,Y,42003,42,Pennsylvania
1,MA,PA,18045,,,F,,N,County not found.,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,PSY.D.,PA,19107,,,F,,N,42101,42,Pennsylvania
1,CRNA,PA,19143,,,M,,N,42101,42,Pennsylvania
1,LCSW,PA,19056,,,F,MS.,Y,42017,42,Pennsylvania
1,"M.A., CCC-A",PA,19144,,,F,,N,42101,42,Pennsylvania
2,,PA,15801,,,,,,42033,42,Pennsylvania
1,PTA,PA,17801,,,F,MS.,Y,42097,42,Pennsylvania
1,OCCUPATIONAL THERAPY,PA,17601,,,F,,Y,42071,42,Pennsylvania
2,,PA,18235,,,,,,42025,42,Pennsylvania
1,LPT,PA,19008,,,M,MR.,N,42045,42,Pennsylvania
1,DO,PA,19128,,,M,,X,42101,42,Pennsylvania
1,"AA, AACII",PA,17401,,,F,,N,42133,42,Pennsylvania
1,PH.D.,PA,19119,,,M,DR.,Y,42101,42,Pennsylvania
1,,PA,18015,,,M,,N,42077,42,Pennsylvania
1,RPH,PA,17033,,,F,MRS.,N,42043,42,Pennsylvania
2,,PA,15701,,,,,,42063,42,Pennsylvania
1,MD,PA,15213,,,F,DR.,N,42003,42,Pennsylvania
1,PA-C,PA,15001,,,F,,N,42007,42,Pennsylvania
1,,PA,19119,,,F,,Y,42101,42,Pennsylvania
1,,PA,19403,,,F,,Y,42091,42,Pennsylvania
2,,PA,15301,,,,,,42125,42,Pennsylvania
1,D.O.,PA,18103,,,M,,N,42077,42,Pennsylvania
2,,PA,17109,,,,,,42043,42,Pennsylvania
1,MD,PA,17325,,,F,DR.,N,42001,42,Pennsylvania
1,"MS, OT/L",PA,18103,,,F,,N,42077,42,Pennsylvania
1,O.D.,PA,15317,,,F,DR.,X,42003,42,Pennsylvania
1,M.S.,PA,19050,,,M,,Y,42045,42,Pennsylvania
1,MD,PA,19096,,,M,DR.,N,42091,42,Pennsylvania
1,RPH,PA,18103,,,F,MRS.,N,42077,42,Pennsylvania
1,R.PH.,PA,19010,,,M,MR.,N,42045,42,Pennsylvania
1,MD,PA,15301,,,M,,N,42125,42,Pennsylvania
1,M.D.,PA,19107,,,M,DR.,N,42101,42,Pennsylvania
2,,PA,17603,,,,,,42071,42,Pennsylvania
1,PA-C,PA,17821,,,F,,N,42037,42,Pennsylvania
1,M.D.,PA,17331,,,M,DR.,N,42133,42,Pennsylvania
1,PH.D.,PA,19103,,,M,,Y,42101,42,Pennsylvania
1,DC,PA,17601,,,M,DR.,N,42071,42,Pennsylvania
1,M.D.,PA,18103,,,M,DR.,Y,42077,42,Pennsylvania
1,DPT,PA,19063,,,F,,N,42045,42,Pennsylvania
1,PA-C,PA,16803,,,M,MR.,N,42033,42,Pennsylvania
1,D.O.,PA,18103,,,M,,N,42077,42,Pennsylvania
2,,PA,18848,,,,,,42015,42,Pennsylvania
1,CRNP,PA,19010,,,F,,N,42045,42,Pennsylvania
1,MD,PA,17701,,,M,,N,42113,42,Pennsylvania
1,MD,PA,19020,,,F,DR.,N,42017,42,Pennsylvania
1,MD,PA,16066,,,M,,N,County not found.,42,Pennsylvania
1,,PA,19103,,,M,,Y,42101,42,Pennsylvania
2,,PA,15213,,,,,,42003,42,Pennsylvania
1,LSW,PA,15401,,,F,,N,42051,42,Pennsylvania
1,PT,PA,16803,,,F,MS.,N,42033,42,Pennsylvania
1,D.O.,PA,18103,,,M,DR.,N,42077,42,Pennsylvania
1,DO,PA,19026,,,F,,N,42045,42,Pennsylvania
1,RN,PA,19462,,,F,,N,42091,42,Pennsylvania
1,PT,PA,17042,,,M,,Y,42075,42,Pennsylvania
1,LCSW,PA,19342,,,F,MS.,N,42029,42,Pennsylvania
1,C.R.N.P.,PA,15224,,,F,MRS.,N,42003,42,Pennsylvania
1,MD,PA,15301,,,M,DR.,N,42125,42,Pennsylvania
2,,PA,19120,,,,,,42101,42,Pennsylvania
1,"MA, NCC",PA,15108,,,F,,Y,42003,42,Pennsylvania
1,M.D.,PA,19107,,,F,DR.,N,42101,42,Pennsylvania
2,,PA,15131,,,,,,42003,42,Pennsylvania
2,,PA,15235,,,,,,42003,42,Pennsylvania
1,,PA,19602,,,F,,N,42011,42,Pennsylvania
1,M.D.,PA,19140,,,F,DR.,N,42101,42,Pennsylvania
2,,PA,15237,,,,,,42003,42,Pennsylvania
1,M.D.,PA,19140,,,F,,N,42101,42,Pennsylvania
1,PA-C,PA,18840,,,M,,N,42015,42,Pennsylvania
1,,PA,19460,,,F,,Y,42029,42,Pennsylvania
1,"PA-C, IBCLC",PA,19106,,,F,,N,42101,42,Pennsylvania
1,M.S.,PA,19025,,,F,,Y,42091,42,Pennsylvania
1,MD,PA,15213,,,M,DR.,Y,42003,42,Pennsylvania
1,"M.ED., LPC, NCC",PA,18102,,,F,MRS.,Y,42077,42,Pennsylvania
1,MD,PA,15210,,,F,DR.,N,42003,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,P.T.,PA,16117,,,M,MR.,N,42007,42,Pennsylvania
1,M.D.,PA,19406,,,F,DR.,N,42091,42,Pennsylvania
1,MD,PA,18020,,,M,DR.,N,County not found.,42,Pennsylvania
1,LCSW,PA,19342,,,F,,N,42029,42,Pennsylvania
1,MD,PA,19106,,,F,,Y,42101,42,Pennsylvania
1,OT,PA,18951,,,F,,N,42017,42,Pennsylvania
1,"MOT, OTR/L",PA,17110,,,F,MRS.,N,42043,42,Pennsylvania
1,MD,PA,19047,,,M,,N,42017,42,Pennsylvania
2,,PA,17408,,,,,,County not found.,42,Pennsylvania
1,DO,PA,19087,,,M,,N,42029,42,Pennsylvania
2,,PA,17402,,,,,,42133,42,Pennsylvania
2,,PA,15701,,,,,,42063,42,Pennsylvania
2,,PA,15401,,,,,,42051,42,Pennsylvania
1,MD,PA,18103,,,M,,Y,42077,42,Pennsylvania
1,MD,PA,15728,,,M,,N,42063,42,Pennsylvania
1,MD,PA,19104,,,M,DR.,N,42101,42,Pennsylvania
1,MD,PA,15009,,,M,DR.,N,42007,42,Pennsylvania
2,,PA,15904,,,,,,42111,42,Pennsylvania
1,,PA,19095,,,F,,N,42091,42,Pennsylvania
2,,PA,19107,,,,,,42101,42,Pennsylvania
1,MD,PA,19601,,,M,,N,42011,42,Pennsylvania
1,RD,PA,19034,,,F,,Y,42091,42,Pennsylvania
2,,PA,19031,,,,,,42091,42,Pennsylvania
1,,PA,16001,,,F,,Y,42019,42,Pennsylvania
1,M.D.,PA,19104,,,F,DR.,N,42101,42,Pennsylvania
1,"OD, FAAO",PA,19026,,,F,,Y,42045,42,Pennsylvania
1,,PA,19102,,,F,MS.,N,42101,42,Pennsylvania
1,,PA,18840,,,M,,Y,42015,42,Pennsylvania
2,,PA,19363,,,,,,42029,42,Pennsylvania
1,"MSN, MA, LMFT",PA,19002,,,F,MS.,Y,42091,42,Pennsylvania
2,,PA,16428,,,,,,42049,42,Pennsylvania
1,MD,PA,15213,,,F,,Y,42003,42,Pennsylvania
1,CRNP,PA,19602,,,M,,N,42011,42,Pennsylvania
2,,PA,19341,,,,,,42029,42,Pennsylvania
1,"MS, OTR/L",PA,19444,,,F,MRS.,Y,42091,42,Pennsylvania
1,DDS,PA,17847,,,M,,N,42097,42,Pennsylvania
1,D.C.,PA,19033,,,M,DR.,Y,42045,42,Pennsylvania
1,PA,PA,18104,,,F,,N,42077,42,Pennsylvania
1,,PA,19522,,,F,,N,42011,42,Pennsylvania
2,,PA,19013,,,,,,42045,42,Pennsylvania
2,,PA,15901,,,,,,42021,42,Pennsylvania
1,OTR/L,PA,17202,,,F,,N,County not found.,42,Pennsylvania
2,,PA,15301,,,,,,42125,42,Pennsylvania
1,D.P.M.,PA,16830,,,M,DR.,Y,42033,42,Pennsylvania
1,MD,PA,19380,,,M,,N,42029,42,Pennsylvania
1,D.C.,PA,15801,,,M,DR.,Y,42033,42,Pennsylvania
1,BDS,PA,17068,,,M,DR.,Y,42099,42,Pennsylvania
1,M.D.,PA,16801,,,M,,N,42027,42,Pennsylvania
1,RPH,PA,15717,,,M,,N,42063,42,Pennsylvania
1,D.D.S.,PA,15650,,,M,DR.,X,42129,42,Pennsylvania
1,PT,PA,19006,,,F,,X,42017,42,Pennsylvania
2,,PA,19145,,,,,,42101,42,Pennsylvania
1,,PA,18344,,,M,,Y,42089,42,Pennsylvania
1,LSW,PA,17055,,,F,MS.,N,42133,42,Pennsylvania
1,M.D.,PA,15232,,,M,,N,42003,42,Pennsylvania
1,DO,PA,16833,,,M,,Y,42033,42,Pennsylvania
2,,PA,19103,,,,,,42101,42,Pennsylvania
1,"MSN, CRNP, CRNFA",PA,19020,,,F,MRS.,Y,42017,42,Pennsylvania
1,MD,PA,16423,,,F,,N,42049,42,Pennsylvania
1,M.S.,PA,18102,,,F,MRS.,Y,42077,42,Pennsylvania
1,MS OTRL CHT,PA,18466,,,F,,N,42103,42,Pennsylvania
1,D.M.D.,PA,19102,,,M,DR.,N,42101,42,Pennsylvania
1,MD,PA,19104,,,M,,N,42101,42,Pennsylvania
1,M.A.,PA,19438,,,M,MR.,Y,42017,42,Pennsylvania
1,"RN, CRNP",PA,16364,,,F,,N,42121,42,Pennsylvania
1,CRNA,PA,17403,,,M,,N,42133,42,Pennsylvania
1,CRNA,PA,15065,,,F,,N,42003,42,Pennsylvania
2,,PA,18102,,,,,,42077,42,Pennsylvania
2,,PA,19462,,,,,,42091,42,Pennsylvania
1,OTR/L,PA,17837,,,F,,N,42119,42,Pennsylvania
1,DDS,PA,19026,,,M,DR.,N,42045,42,Pennsylvania
1,PHARMD,PA,19102,,,M,DR.,N,42101,42,Pennsylvania
1,,PA,19342,,,F,,Y,42029,42,Pennsylvania
1,RN,PA,19462,,,F,,Y,42091,42,Pennsylvania
2,,PA,19116,,,,,,42101,42,Pennsylvania
2,,PA,18062,,,,,,42011,42,Pennsylvania
1,DO,PA,19312,,,F,,N,42029,42,Pennsylvania
1,M.D.,PA,15074,,,F,DR.,N,42007,42,Pennsylvania
1,D.O.,PA,19102,,,M,,N,42101,42,Pennsylvania
1,AUD,PA,19064,,,M,,N,42045,42,Pennsylvania
2,,PA,17078,,,,,,42043,42,Pennsylvania
1,M.D.,PA,18519,,,M,DR.,N,42069,42,Pennsylvania
1,RPH,PA,18634,,,F,MRS.,N,42079,42,Pennsylvania
1,RRT,PA,19348,,,F,MRS.,N,42029,42,Pennsylvania
1,,PA,15401,,,F,,N,42051,42,Pennsylvania
1,D.P.M.,PA,19606,,,M,DR.,N,42011,42,Pennsylvania
1,M.D.,PA,19380,,,M,,N,42029,42,Pennsylvania
1,M.D.,PA,19107,,,M,DR.,N,42101,42,Pennsylvania
1,,PA,19462,,,M,,N,42091,42,Pennsylvania
1,MD,PA,19102,,,F,DR.,N,42101,42,Pennsylvania
1,,PA,19341,,,M,,Y,42029,42,Pennsylvania
2,,PA,19006,,,,,,42017,42,Pennsylvania
1,LMFT,PA,19454,,,F,,Y,42017,42,Pennsylvania
1,M.D.,PA,15224,,,F,DR.,Y,42003,42,Pennsylvania
2,,PA,15017,,,,,,42003,42,Pennsylvania
1,D.O.,PA,19114,,,F,DR.,Y,42101,42,Pennsylvania
1,MD,PA,15767,,,F,,N,42033,42,Pennsylvania
2,,PA,18901,,,,,,42017,42,Pennsylvania
1,,PA,19462,,,F,,N,42091,42,Pennsylvania
1,RN,PA,15931,,,F,,N,42021,42,Pennsylvania
1,LPC,PA,19078,,,F,,X,42045,42,Pennsylvania
1,RN,PA,15401,,,F,,N,42051,42,Pennsylvania
1,DDS,PA,16148,,,F,DR.,N,42085,42,Pennsylvania
1,MS,PA,19301,,,F,,N,42029,42,Pennsylvania
1,P.A. - C,PA,19468,,,F,,N,42091,42,Pennsylvania
1,LAC.,PA,18301,,,F,,Y,42103,42,Pennsylvania
2,,PA,15090,,,,,,42003,42,Pennsylvania
1,D.O,PA,18202,,,M,,N,County not found.,42,Pennsylvania
1,MD,PA,19444,,,M,,X,42091,42,Pennsylvania
1,M.D.,PA,15132,,,F,DR.,N,42003,42,Pennsylvania
1,MD,PA,19143,,,M,,N,42101,42,Pennsylvania
1,DMD,PA,16002,,,M,DR.,Y,County not found.,42,Pennsylvania
1,RN,PA,17602,,,F,,N,42017,42,Pennsylvania
1,MD,PA,19104,,,M,,N,42101,42,Pennsylvania
2,,PA,19053,,,,,,42017,42,Pennsylvania
2,,PA,18071,,,,,,42025,42,Pennsylvania
1,M.D.,PA,19104,,,M,,N,42101,42,Pennsylvania
1,MD,PA,19104,,,F,,N,42101,42,Pennsylvania
1,"M.AC., L.AC.",PA,19081,,,M,,Y,42045,42,Pennsylvania
1,DDS,PA,19020,,,M,DR.,N,42017,42,Pennsylvania
1,MD,PA,16105,,,F,,Y,42073,42,Pennsylvania
1,PHYSICAL THERAPIST,PA,15102,,,F,,Y,42003,42,Pennsylvania
2,,PA,19142,,,,,,42101,42,Pennsylvania
1,RN,PA,19010,,,F,,N,42045,42,Pennsylvania
1,MD,PA,15009,,,M,DR.,N,42007,42,Pennsylvania
1,O.D.,PA,15222,,,F,DR.,N,42003,42,Pennsylvania
1,,PA,19107,,,M,,Y,42101,42,Pennsylvania
1,,PA,19017,,,F,,N,42045,42,Pennsylvania
2,,PA,16830,,,,,,42033,42,Pennsylvania
2,,PA,17112,,,,,,42043,42,Pennsylvania
1,ACUPUNCTURIST,PA,15601,,,F,,N,42129,42,Pennsylvania
1,,PA,19380,,,F,MRS.,Y,42029,42,Pennsylvania
1,PT,PA,18040,,,F,,N,County not found.,42,Pennsylvania
1,CPNP,PA,19134,,,F,MISS,N,42101,42,Pennsylvania
2,,PA,16142,,,,,,42073,42,Pennsylvania
2,,PA,19027,,,,,,County not found.,42,Pennsylvania
1,CCC-SLP,PA,15241,,,F,MS.,X,42003,42,Pennsylvania
1,MD,PA,18702,,,M,,X,42079,42,Pennsylvania
2,,PA,18360,,,,,,42089,42,Pennsylvania
2,,PA,16365,,,,,,42123,42,Pennsylvania
1,MA,PA,17104,,,F,MS.,N,42043,42,Pennsylvania
2,,PA,15236,,,,,,42003,42,Pennsylvania
